page_id,route,route_name,surface_kind,backend_view,roles,templates,previous_test_reference,audit_execution_status
UI-PAGE-F9822D4383,/recruitment,recruitment,page,apps.frontend.views.hr_views.recruitment_view,ADMIN | CD | HR,pages/hr/module_workspace.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2DAE9D7F72,/recruitment/<str:vacancy_id>,vacancy_drawer,drawer,apps.frontend.views.hr_programme_views.vacancy_drawer,ADMIN | CD | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-66C48F3393,/recruitment/<str:vacancy_id>/decide,vacancy_decide,action,apps.frontend.views.hr_programme_views.vacancy_decide,ADMIN | CD | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D84B6EA1E3,/recruitment/new,vacancy_request_drawer,drawer,apps.frontend.views.hr_programme_views.vacancy_request_drawer,ADMIN | CD | HR,partials/hr/form_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-5CF04E1A5E,/recruitment/request,vacancy_request,action,apps.frontend.views.hr_programme_views.vacancy_request,ADMIN | CD | HR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A50F715D07,/reports,reports,page,apps.frontend.views.extended_views.reports_view,ADMIN | CD | IA | PROJECT_COORDINATOR | RVP,pages/analytics/workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3A69BCBA57,/reset-password,reset_password,page,apps.frontend.views.auth_views.reset_password_view,,pages/auth/reset_password.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-FF3BC373EE,/rvp/annual/<str:budget_id>/action,rvp_annual_action,action,apps.frontend.views.rvp_views.rvp_annual_action_view,ADMIN,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E363A7D6EE,/rvp/approvals,rvp_approvals,drawer,apps.frontend.views.rvp_views.rvp_approvals_drawer_view,ADMIN,partials/dashboards/rvp/approvals_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-0C3C2C11B6,/rvp/project/<str:project_id>/decision,rvp_project_decision,action,apps.frontend.views.rvp_views.rvp_project_decision_view,ADMIN,,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4F342574B1,/rvp/strategy-note,rvp_strategy_note,action,apps.frontend.views.rvp_views.rvp_strategy_note_view,ADMIN,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9DCE536863,/schools,schools_directory,partial,apps.frontend.views.school_views.school_directory_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/table.html | partials/schools/htmx_response.html | pages/schools/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-DBD42E0288,/schools/<str:school_id>,school_detail,page,apps.frontend.views.school_views.school_detail_view,ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | IA | PL | PROJECT_COORDINATOR,pages/schools/detail.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-FD7106249F,/schools/<str:school_id>/add-to-cluster,add_to_cluster_drawer,drawer,apps.frontend.views.school_views.add_to_cluster_drawer_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/drawer_error.html | partials/schools/add_to_cluster_drawer.html | partials/schools/toast_success.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-7B23BF68B2,/schools/<str:school_id>/assign-to-project,assign_to_project_drawer,drawer,apps.frontend.views.school_views.assign_to_project_drawer_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/drawer_error.html | partials/schools/assign_to_project_drawer.html | partials/schools/toast_success.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BA8419773F,/schools/<str:school_id>/change-type,school_change_type,action,apps.frontend.views.school_views.school_change_type_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-F6CF008C33,/schools/<str:school_id>/close,school_close,action,apps.frontend.views.school_views.school_close_action,ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C4F1D739DE,/schools/<str:school_id>/close-drawer,school_close_drawer,drawer,apps.frontend.views.school_views.school_close_drawer,ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | IA | PL | PROJECT_COORDINATOR,partials/schools/close_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-43A9299FB0,/schools/<str:school_id>/delete,school_delete,action,apps.frontend.views.school_views.school_delete_view,ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9AB62DBEF9,/schools/<str:school_id>/edit-drawer,school_edit_drawer,drawer,apps.frontend.views.school_views.school_edit_drawer_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/edit_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-0E19B43194,/schools/<str:school_id>/reopen,school_reopen,action,apps.frontend.views.school_views.school_reopen_action,ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | IA | PL | PROJECT_COORDINATOR,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-755C340D69,/schools/add-school,add_school,action,apps.frontend.views.school_views.add_school_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-326063C770,/schools/bulk-assign-cluster,bulk_assign_cluster,action,apps.frontend.views.school_views.bulk_assign_cluster_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3B0EF3899D,/schools/bulk-assign-project,bulk_assign_project,action,apps.frontend.views.school_views.bulk_assign_project_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-B0CF01F2F7,/schools/bulk-match-staff,bulk_match_staff,action,apps.frontend.views.school_views.bulk_match_staff_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-ADDF2AFAA1,/schools/closed,closed_schools,page,apps.frontend.views.school_views.closed_schools_view,ADMIN | CCEO | CD | IA | PL,pages/schools/closed.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-43A1B1DC79,/schools/create-drawer,school_onboard_drawer,drawer,apps.frontend.views.school_views.school_onboard_drawer_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/onboard_drawer.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-415C2B49E8,/schools/parishes,school_parish_options,partial,apps.frontend.views.school_views.school_parish_options_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/parish_options.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-D73CAF9D76,/schools/partial-intelligence/<str:school_id>,school_intelligence_partial,partial,apps.frontend.views.school_views.school_intelligence_partial,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/directory_intelligence.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-BDD22B14F6,/schools/sub-counties,school_sub_county_options,partial,apps.frontend.views.school_views.school_sub_county_options_view,ADMIN | CCEO | CD | IA | PL | PROJECT_COORDINATOR | RPL,partials/schools/sub_county_options.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-232F86FE85,/schools/upload,schools_upload,partial,apps.frontend.views.school_views.school_upload_view,ADMIN | IA,partials/upload_result.html | pages/schools/upload.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C1A1176BAA,/schools/upload/<str:batch_id>/preview,school_upload_preview,page,apps.frontend.views.school_views.school_upload_preview_view,ADMIN | IA,pages/schools/upload_preview.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4E862159DC,/schools/upload/template,school_template_download,export,apps.frontend.views.school_views.school_template_download_view,ADMIN | IA,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3C4373A6A9,/schools/uploads/<str:batch_id>/result,school_import_result,page,apps.frontend.views.school_views.school_import_result_view,ADMIN | IA,pages/schools/import_result.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-92FF10FD40,/search,search,page,apps.frontend.views.extended_views.search_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/search/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-100A4132EB,/settings,settings,page,apps.frontend.views.extended_views.settings_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/settings/index.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-2F5DDB9EA2,/settings/activity-catalogue/,activity_catalogue,page,apps.frontend.views.catalogue_views.activity_catalogue_page,,pages/settings/activity_catalogue.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-99CE4E6D5D,/settings/activity-catalogue/new,activity_catalogue_create,drawer,apps.frontend.views.catalogue_views.activity_catalogue_create_action,,partials/catalogue/new_activity_drawer.html,coverage-review-required,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-C9AF5B9B1E,/settings/two-step/app,mfa_app_setup,page,apps.frontend.views.auth_views.mfa_app_setup_view,,pages/settings/two_step_app.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-4A86903104,/ssa,ssa_master,page,apps.frontend.views.ssa_views.ssa_performance_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,pages/analytics/workspace.html | partials/ssa/performance_workspace.html | partials/analytics/panel.html | partials/analytics/scope.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-E33623599D,/ssa/export,ssa_performance_export,export,apps.frontend.views.ssa_views.ssa_performance_export_view,ACCOUNTANT | ADMIN | BUSINESS_TRANSFORMATION | CCEO | CD | HR | IA | MFI_ADMIN | MFI_OFFICER | PARTNER | PL | PROJECT_COORDINATOR | RPL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-1B9D56BC39,/ssa/manual/,ssa_manual_entry,page,apps.frontend.views.ssa_views.ssa_manual_entry_view,ADMIN | CCEO | CD | IA | PL | RVP,pages/ssa/manual_entry.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-498447B0C2,/ssa/manual/schools,ssa_manual_school_options,partial,apps.frontend.views.ssa_views.ssa_manual_school_options_view,ADMIN | CCEO | CD | IA | PL | RVP,partials/ssa/manual_school_options.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-A49DCD919B,/ssa/unmatched,unmatched_ssa_queue,page,apps.frontend.views.extended_views.unmatched_ssa_queue_view,ADMIN | IA,pages/admin/unmatched_ssa_queue.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-9AAA2B91B2,/ssa/upload/,ssa_upload_center,page,apps.frontend.views.ssa_views.ssa_upload_center_view,ADMIN | CCEO | CD | IA | PL | RVP,pages/ssa/upload_center.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-8FDF0B692E,/ssa/upload/<str:batch_id>/preview/,ssa_upload_preview,page,apps.frontend.views.ssa_views.ssa_upload_preview_view,ADMIN | CCEO | CD | IA | PL | RVP,pages/ssa/upload_preview.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3E5F73B47D,/ssa/upload/<str:batch_id>/result/,ssa_upload_result,page,apps.frontend.views.ssa_views.ssa_upload_result_view,ADMIN | CCEO | CD | IA | PL | RVP,pages/ssa/upload_result.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-CD5613AC6B,/ssa/upload/history/,ssa_upload_history,page,apps.frontend.views.ssa_views.ssa_upload_history_view,ADMIN | IA,pages/ssa/upload_history.html,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
UI-PAGE-3DD88F7C5C,/ssa/upload/template,ssa_template_download,export,apps.frontend.views.ssa_views.ssa_template_download_view,ADMIN | CCEO | CD | IA | PL | RVP,,referenced-by-automated-test,Inventory only; no per-route execution claim. Consult test and browser evidence.
